id,score,token,language,error
37864,0.065605,No,Danish,
186737,0.476580,No,Danish,
148432,0.300746,No,Danish,
181181,0.242206,No,Danish,
179667,0.245085,No,Danish,
46055,0.129403,No,Danish,
12020,0.094010,No,Danish,
45924,0.426322,No,Danish,
21962,0.072637,No,Danish,
66292,0.370225,No,Danish,
156124,0.433981,No,Danish,
185771,0.272025,No,Danish,
33310,0.173288,No,Danish,
156088,0.433981,No,Danish,
155054,0.098079,No,Danish,
26724,0.278257,No,Danish,
47156,0.138462,No,Danish,
59755,0.366590,No,Danish,
45553,0.020964,No,Danish,
180961,0.045353,No,Danish,
59762,0.103749,No,Danish,
22574,0.488283,No,Danish,
47513,0.081520,No,Danish,
151815,0.082697,No,Danish,
19946,0.262842,No,Danish,
54891,0.220007,No,Danish,
31807,0.120853,No,Danish,
38429,0.050331,No,Danish,
44248,0.086323,No,Danish,
169550,0.492188,No,Danish,
41512,0.131173,No,Danish,
24436,0.117572,No,Danish,
166948,0.182426,No,Danish,
45776,0.294215,No,Danish,
157756,0.046725,No,Danish,
178431,0.050331,No,Danish,
165939,0.162380,No,Danish,
36194,0.445530,No,Danish,
19153,0.199308,No,Danish,
66361,0.070560,No,Danish,
168806,0.164516,No,Danish,
184473,0.245085,No,Danish,
7495,0.546738,Yes,Danish,
22415,0.392337,No,Danish,
21013,0.217338,No,Danish,
153462,0.050331,No,Danish,
46754,0.131173,No,Danish,
183455,0.184768,No,Danish,
186738,0.032590,No,Danish,
16121,0.236516,No,Danish,
155530,0.284576,No,Danish,
11807,0.028008,No,Danish,
165959,0.242206,No,Danish,
4047,0.082697,No,Danish,
158828,0.043366,No,Danish,
154853,0.156105,No,Danish,
155539,0.362969,No,Danish,
26521,0.991153,Yes,Danish,
54588,0.373876,No,Danish,
169971,0.127653,No,Danish,
152221,0.053403,No,Danish,
153437,0.228157,No,Danish,
33132,0.117572,No,Danish,
618,0.453262,No,Danish,
4531,0.577495,Yes,Danish,
154202,0.072637,No,Danish,
44779,0.016403,No,Danish,
169626,0.492188,No,Danish,
30536,0.222700,No,Danish,
46094,0.338077,No,Danish,
181727,0.189521,No,Danish,
8920,0.156105,No,Danish,
170234,0.262842,No,Danish,
6025,0.146087,No,Danish,
57055,0.117572,No,Danish,
64617,0.071591,No,Danish,
163299,0.381220,No,Danish,
147695,0.173288,No,Danish,
175735,0.204342,No,Danish,
153380,0.228157,No,Danish,
162613,0.088820,No,Danish,
153525,0.076961,No,Danish,
176932,0.201813,No,Danish,
148982,0.028008,No,Danish,
61299,0.331120,No,Danish,
34336,0.327668,No,Danish,
39564,0.763484,Yes,Danish,
19282,0.106691,No,Danish,
149218,0.075858,No,Danish,
175193,0.480479,No,Danish,
180967,0.355775,No,Danish,
179344,0.111241,No,Danish,
146969,0.206894,No,Danish,
182752,0.005730,No,Danish,
163382,0.284576,No,Danish,
47379,0.124213,No,Danish,
58987,0.284576,No,Danish,
183108,0.007346,No,Danish,
52532,0.098079,No,Danish,
24290,0.622459,Yes,Danish,
57774,0.070560,No,Danish,
49613,0.384912,No,Danish,
45822,0.418697,No,Danish,
48787,0.290981,No,Danish,
151108,0.212069,No,Danish,
45385,0.191933,No,Danish,
46572,0.294215,No,Danish,
48634,0.304042,No,Danish,
178753,0.362969,No,Danish,
27923,0.044681,No,Danish,
150833,0.259826,No,Danish,
165766,0.300746,No,Danish,
55943,0.449393,No,Danish,
3726,0.184768,No,Danish,
792,0.063715,No,Danish,
35564,0.284576,No,Danish,
50675,0.480479,No,Danish,
170716,0.242206,No,Danish,
57045,0.177811,No,Danish,
4801,0.320821,No,Danish,
157506,0.209470,No,Danish,
43962,0.114369,No,Danish,
59483,0.150029,No,Danish,
158262,0.262842,No,Danish,
50510,0.054199,No,Danish,
164173,0.018547,No,Danish,
44625,0.453262,No,Danish,
44930,0.217338,No,Danish,
2548,0.033590,No,Danish,
173440,0.067547,No,Danish,
176445,0.140336,No,Danish,
58589,0.013428,No,Danish,
5931,0.242206,No,Danish,
61391,0.338077,No,Danish,
5765,0.010014,No,Danish,
165656,0.043366,No,Danish,
23012,0.086323,No,Danish,
159110,0.111241,No,Danish,
61592,0.245085,No,Danish,
42955,0.038466,No,Danish,
35148,0.016153,No,Danish,
26049,0.449393,No,Danish,
48635,0.304042,No,Danish,
63743,0.307358,No,Danish,
45993,0.290981,No,Danish,
181545,0.016403,No,Danish,
55245,0.515620,Yes,Danish,
63635,0.160266,No,Danish,
23718,0.173288,No,Danish,
5536,0.175538,No,Danish,
51327,0.168857,No,Danish,
10233,0.177811,No,Danish,
188197,0.148047,No,Danish,
55782,0.488283,No,Danish,
170630,0.644225,Yes,Danish,
64682,0.136608,No,Danish,
151634,0.196826,No,Danish,
166444,0.108189,No,Danish,
149795,0.030676,No,Danish,
171267,0.033590,No,Danish,
166535,0.484380,No,Danish,
55003,0.146087,No,Danish,
20968,0.166675,No,Danish,
30750,0.441673,No,Danish,
153158,0.256832,No,Danish,
53961,0.242206,No,Danish,
153127,0.131173,No,Danish,
56886,0.212069,No,Danish,
11160,0.005730,No,Danish,
15301,0.061876,No,Danish,
20892,0.233706,No,Danish,
19114,0.064653,No,Danish,
58602,0.124213,No,Danish,
41176,0.023689,No,Danish,
170778,0.024798,No,Danish,
19587,0.052619,No,Danish,
48708,0.008847,No,Danish,
32179,0.079210,No,Danish,
183845,0.388618,No,Danish,
16757,0.531209,Yes,Danish,
38242,0.018547,No,Danish,
54381,0.352202,No,Danish,
151744,0.056652,No,Danish,
169840,0.338077,No,Danish,
187179,0.122523,No,Danish,
32939,0.052619,No,Danish,
200385,0.381220,No,Danish,
178263,0.314051,No,Danish,
150215,0.124213,No,Danish,
168060,0.222700,No,Danish,
151956,0.297470,No,Danish,
164244,0.314051,No,Danish,
22107,0.399812,No,Danish,
24106,0.032590,No,Danish,
155293,0.129403,No,Danish,
156094,0.217338,No,Danish,
175098,0.164516,No,Danish,
54427,0.046725,No,Danish,
15219,0.718594,Yes,Danish,
26050,0.042088,No,Danish,
65967,0.102305,No,Danish,
164704,0.025565,No,Danish,
38286,0.180107,No,Danish,
153556,0.132964,No,Danish,
152348,0.250913,No,Danish,
154708,0.403567,No,Danish,
179035,0.304042,No,Danish,
154571,0.284576,No,Danish,
4580,0.399812,No,Danish,
182532,0.352202,No,Danish,
165137,0.019124,No,Danish,
44526,0.214691,No,Danish,
7039,0.199308,No,Danish,
52384,0.131173,No,Danish,
157445,0.281406,No,Danish,
152744,0.150029,No,Danish,
63902,0.253861,No,Danish,
164687,0.345105,No,Danish,
149129,0.217338,No,Danish,
18461,0.080357,No,Danish,
147676,0.085099,No,Danish,
35766,0.129403,No,Danish,
171929,0.039048,No,Danish,
6834,0.102305,No,Danish,
34957,0.011158,No,Danish,
37931,0.182426,No,Danish,
9150,0.453262,No,Danish,
45794,0.740174,Yes,Danish,
42730,0.324235,No,Danish,
6095,0.403567,No,Danish,
65154,0.070560,No,Danish,
178619,0.119203,No,Danish,
184942,0.125923,No,Danish,
23411,0.036769,No,Danish,
164128,0.067547,No,Danish,
155558,0.222700,No,Danish,
167044,0.173288,No,Danish,
9676,0.022977,No,Danish,
171866,0.047426,No,Danish,
25694,0.196826,No,Danish,
178142,0.150029,No,Danish,
136823,0.060975,No,Danish,
10525,0.388618,No,Danish,
11751,0.194368,No,Danish,
39808,0.048858,No,Danish,
147203,0.058346,No,Danish,
6895,0.150029,No,Danish,
161403,0.275130,No,Danish,
158005,0.212069,No,Danish,
184882,0.569853,Yes,Danish,
39124,0.411111,No,Danish,
184581,0.051083,No,Danish,
181695,0.175538,No,Danish,
57244,0.212069,No,Danish,
14884,0.106691,No,Danish,
64908,0.066569,No,Danish,
150628,0.206894,No,Danish,
164293,0.064653,No,Danish,
51928,0.062789,No,Danish,
11868,0.114369,No,Danish,
59962,0.079210,No,Danish,
49304,0.180107,No,Danish,
52428,0.136608,No,Danish,
170153,0.166675,No,Danish,
36117,0.236516,No,Danish,
173804,0.051845,No,Danish,
59846,0.362969,No,Danish,
160436,0.515620,Yes,Danish,
63680,0.028008,No,Danish,
12129,0.055005,No,Danish,
63957,0.001782,No,Danish,
37426,0.030215,No,Danish,
46853,0.009559,No,Danish,
159209,0.294215,No,Danish,
48301,0.081520,No,Danish,
180282,0.120853,No,Danish,
149779,0.071591,No,Danish,
59843,0.384912,No,Danish,
149790,0.377541,No,Danish,
24188,0.042088,No,Danish,
161025,0.268941,No,Danish,
7611,0.480479,No,Danish,
158974,0.492188,No,Danish,
65379,0.100879,No,Danish,
168177,0.180107,No,Danish,
160589,0.044681,No,Danish,
166319,0.021287,No,Danish,
156825,0.106691,No,Danish,
158827,0.199308,No,Danish,
185819,0.142232,No,Danish,
10174,0.256832,No,Danish,
65171,0.088820,No,Danish,
162755,0.558327,Yes,Danish,
173643,0.048858,No,Danish,
18090,0.855851,Yes,Danish,
66276,0.294215,No,Danish,
161645,0.281406,No,Danish,
47634,0.472683,No,Danish,
19500,0.127653,No,Danish,
23317,0.284576,No,Danish,
53013,0.132964,No,Danish,
62019,0.187133,No,Danish,
17446,0.014282,No,Danish,
57906,0.069542,No,Danish,
165294,0.119203,No,Danish,
177973,0.073696,No,Danish,
36949,0.068537,No,Danish,
171467,0.066569,No,Danish,
16699,0.025565,No,Danish,
173817,0.212069,No,Danish,
46607,0.008316,No,Danish,
3946,0.048858,No,Danish,
52060,0.204342,No,Danish,
35783,0.355775,No,Danish,
186323,0.338077,No,Danish,
12104,0.037327,No,Danish,
19560,0.422505,No,Danish,
5519,0.049589,No,Danish,
177369,0.136608,No,Danish,
55715,0.109706,No,Danish,
62674,0.381220,No,Danish,
1276,0.046725,No,Danish,
174062,0.091382,No,Danish,
61572,0.063715,No,Danish,
46762,0.359364,No,Danish,
152343,0.204342,No,Danish,
172988,0.411111,No,Danish,
49004,0.542863,Yes,Danish,
34296,0.004982,No,Danish,
4916,0.036769,No,Danish,
57333,0.087564,No,Danish,
8716,0.085099,No,Danish,
52251,0.040846,No,Danish,
161543,0.403567,No,Danish,
1238,0.078078,No,Danish,
171895,0.373876,No,Danish,
64146,0.021287,No,Danish,
23140,0.272025,No,Danish,
151139,0.300746,No,Danish,
65298,0.611382,Yes,Danish,
20155,0.233706,No,Danish,
34184,0.407333,No,Danish,
175237,0.106691,No,Danish,
25738,0.082697,No,Danish,
32501,0.085099,No,Danish,
136758,0.204342,No,Danish,
171651,0.182426,No,Danish,
2469,0.108189,No,Danish,
61675,0.247987,No,Danish,
40199,0.256832,No,Danish,
3188,0.013020,No,Danish,
17928,0.236516,No,Danish,
176269,0.154058,No,Danish,
52570,0.352202,No,Danish,
39899,0.105211,No,Danish,
27655,0.411111,No,Danish,
173151,0.124213,No,Danish,
9240,0.034100,No,Danish,
51407,0.114369,No,Danish,
20869,0.152032,No,Danish,
15228,0.187133,No,Danish,
55970,0.835484,Ja,Danish,
157947,0.082697,No,Danish,
24879,0.004070,No,Danish,
28530,0.005469,No,Danish,
31957,0.001573,No,Danish,
166860,0.262842,No,Danish,
60855,0.209470,No,Danish,
150022,0.437823,No,Danish,
7898,0.334589,No,Danish,
45757,0.278257,No,Danish,
167178,0.146087,No,Danish,
155911,0.060087,No,Danish,
185903,0.396068,No,Danish,
34354,0.018264,No,Danish,
171392,0.162380,No,Danish,
162486,0.142232,No,Danish,
160437,0.222700,No,Danish,
22794,0.152032,No,Danish,
54651,0.171061,No,Danish,
27375,0.082697,No,Danish,
30348,0.046034,No,Danish,
179636,0.098079,No,Danish,
182777,0.546738,Yes,Danish,
49608,0.399812,No,Danish,
41818,0.065605,No,Danish,
63122,0.692642,Yes,Danish,
55690,0.268941,No,Danish,
54609,0.010489,No,Danish,
62391,0.022977,No,Danish,
1262,0.209470,No,Danish,
187137,0.042088,No,Danish,
36844,0.411111,No,Danish,
22581,0.044019,No,Danish,
56255,0.051083,No,Danish,
11264,0.144149,No,Danish,
53731,0.030215,No,Danish,
35388,0.015189,No,Danish,
169216,0.092688,No,Danish,
65535,0.105211,No,Danish,
55610,0.396068,No,Danish,
180537,0.403567,No,Danish,
163960,0.075858,No,Danish,
63625,0.236516,No,Danish,
23975,0.310694,No,Danish,
60935,0.472683,No,Danish,
178126,0.075858,No,Danish,
170578,0.001346,No,Danish,
148036,0.201813,No,Danish,
30647,0.577495,Yes,Danish,
27457,0.168857,No,Danish,
38920,0.168857,No,Danish,
4523,0.015425,No,Danish,
7818,0.152032,No,Danish,
65895,0.060975,No,Danish,
161677,0.011332,No,Danish,
64330,0.037327,No,Danish,
20423,0.012432,No,Danish,
184916,0.175538,No,Danish,
35957,0.173288,No,Danish,
163967,0.290981,No,Danish,
39907,0.041462,No,Danish,
56295,0.692642,Yes,Danish,
46381,0.025565,No,Danish,
22222,0.022286,No,Danish,
16666,0.148047,No,Danish,
162436,0.037892,No,Danish,
34367,0.016915,No,Danish,
2435,0.040238,No,Danish,
11321,0.125923,No,Danish,
149446,0.324235,No,Danish,
172338,0.096706,No,Danish,
35865,0.011869,No,Danish,
152825,0.078078,No,Danish,
150076,0.065605,No,Danish,
63375,0.085099,No,Danish,
188131,0.317426,No,Danish,
45681,0.014064,No,Danish,
47303,0.366590,No,Danish,
163242,0.320821,No,Danish,
57071,0.132964,No,Danish,
41285,0.140336,No,Danish,
66115,0.177811,No,Danish,
65261,0.191933,No,Danish,
4315,0.122523,No,Danish,
161938,0.377541,No,Danish,
2964,0.042088,No,Danish,
23895,0.015425,No,Danish,
168025,0.445530,No,Danish,
33322,0.091382,No,Danish,
48558,0.352202,No,Danish,
169870,0.184768,No,Danish,
57798,0.148047,No,Danish,
7544,0.461017,No,Danish,
16064,0.265880,No,Danish,
49829,0.095349,No,Danish,
32656,0.115961,No,Danish,
62358,0.002758,No,Danish,
153125,0.060975,No,Danish,
165083,0.042088,No,Danish,
51206,0.531209,Yes,Danish,
149398,0.115961,No,Danish,
168214,0.063715,No,Danish,
174839,0.009860,No,Danish,
9937,0.507812,Yes,Danish,
161010,0.134776,No,Danish,
31016,0.399812,No,Danish,
47169,0.199308,No,Danish,
28565,0.037327,No,Danish,
48533,0.092688,No,Danish,
173463,0.003324,No,Danish,
41370,0.268941,No,Danish,
160988,0.542863,Yes,Danish,
167853,0.156105,No,Danish,
26935,0.040238,No,Danish,
41811,0.152032,No,Danish,
149850,0.044681,No,Danish,
180601,0.140336,No,Danish,
3394,0.016915,No,Danish,
59638,0.095349,No,Danish,
149495,0.281406,No,Danish,
29657,0.017986,No,Danish,
59257,0.048137,No,Danish,
183647,0.239349,No,Danish,
62620,0.036220,No,Danish,
6974,0.233706,No,Danish,
54478,0.268941,No,Danish,
19618,0.366590,No,Danish,
65670,0.331120,No,Danish,
173526,0.230920,No,Danish,
25291,0.007938,No,Danish,
42562,0.236516,No,Danish,
182446,0.168857,No,Danish,
20340,0.072637,No,Danish,
159638,0.122523,No,Danish,
31651,0.091382,No,Danish,
180771,0.407333,No,Danish,
63057,0.119203,No,Danish,
179671,0.396068,No,Danish,
60816,0.228157,No,Danish,
61659,0.259826,No,Danish,
11436,0.284576,No,Danish,
53422,0.345105,No,Danish,
971,0.037327,No,Danish,
170732,0.746139,Yes,Danish,
39989,0.100879,No,Danish,
166330,0.201813,No,Danish,
176780,0.156105,No,Danish,
25981,0.062789,No,Danish,
53599,0.366590,No,Danish,
53240,0.012821,No,Danish,
1593,0.740174,Yes,Danish,
183787,0.352202,No,Danish,
10679,0.414899,No,Danish,
54309,0.136608,No,Danish,
152157,0.182426,No,Danish,
41272,0.096706,No,Danish,
2379,0.057493,No,Danish,
147068,0.177811,No,Danish,
59311,0.065605,No,Danish,
163186,0.103749,No,Danish,
136873,0.051845,No,Danish,
45414,0.233706,No,Danish,
147764,0.067547,No,Danish,
169301,0.150029,No,Danish,
44868,0.098079,No,Danish,
173514,0.262842,No,Danish,
159848,0.511717,Yes,Danish,
172622,0.290981,No,Danish,
12332,0.194368,No,Danish,
43435,0.209470,No,Danish,
50559,0.095349,No,Danish,
9450,0.124213,No,Danish,
161594,0.082697,No,Danish,
29358,0.396068,No,Danish,
57177,0.294215,No,Danish,
148177,0.076961,No,Danish,
175631,0.065605,No,Danish,
163724,0.060087,No,Danish,
28763,0.392337,No,Danish,
49885,0.187133,No,Danish,
54955,0.122523,No,Danish,
21710,0.034100,No,Danish,
151714,0.080357,No,Danish,
52834,0.150029,No,Danish,
182839,0.658418,Yes,Danish,
60969,0.341582,No,Danish,
181928,0.220007,No,Danish,
161553,0.073696,No,Danish,
47818,0.596433,Yes,Danish,
171529,0.160266,No,Danish,
169608,0.206894,No,Danish,
52090,0.314051,No,Danish,
155178,0.177811,No,Danish,
157110,0.041462,No,Danish,
165096,0.114369,No,Danish,
181172,0.199308,No,Danish,
62554,0.418697,No,Danish,
66142,0.042722,No,Danish,
55614,0.122523,No,Danish,
47421,0.112795,No,Danish,
33692,0.396068,No,Danish,
170489,0.004265,No,Danish,
53112,0.120853,No,Danish,
173331,0.225417,No,Danish,
4345,0.320821,No,Danish,
8342,0.098079,No,Danish,
183305,0.056652,No,Danish,
163692,0.044019,No,Danish,
53052,0.001957,No,Danish,
29832,0.006590,No,Danish,
53955,0.558327,Yes,Danish,
44474,0.242206,No,Danish,
50882,0.449393,No,Danish,
25484,0.114369,No,Danish,
56812,0.566019,Yes,Danish,
178160,0.327668,No,Danish,
9656,0.189521,No,Danish,
183790,0.300746,No,Danish,
148457,0.096706,No,Danish,
179936,0.024054,No,Danish,
36072,0.162380,No,Danish,
180371,0.320821,No,Danish,
1621,0.426322,No,Danish,
17463,0.177811,No,Danish,
151190,0.136608,No,Danish,
60280,0.074770,No,Danish,
182529,0.160266,No,Danish,
184408,0.056652,No,Danish,
56502,0.327668,No,Danish,
149355,0.041462,No,Danish,
22463,0.030215,No,Danish,
58548,0.138462,No,Danish,
43051,0.039639,No,Danish,
54475,0.078078,No,Danish,
164349,0.025565,No,Danish,
4998,0.250913,No,Danish,
56499,0.259826,No,Danish,
10812,0.125923,No,Danish,
2622,0.144149,No,Danish,
153088,0.173288,No,Danish,
32322,0.023689,No,Danish,
150119,0.199308,No,Danish,
41508,0.156105,No,Danish,
28657,0.150029,No,Danish,
25243,0.259826,No,Danish,
15820,0.150029,No,Danish,
182324,0.013223,No,Danish,
171693,0.230920,No,Danish,
27339,0.225417,No,Danish,
21837,0.004830,No,Danish,
44627,0.034619,No,Danish,
23032,0.098079,No,Danish,
152649,0.461017,No,Danish,
172339,0.275130,No,Danish,
50618,0.018547,No,Danish,
151703,0.230920,No,Danish,
1591,0.014064,No,Danish,
27865,0.067547,No,Danish,
31701,0.012821,No,Danish,
55963,0.457137,No,Danish,
17870,0.096706,No,Danish,
26596,0.278257,No,Danish,
152544,0.585101,Yes,Danish,
327,0.012241,No,Danish,
47391,0.256832,No,Danish,
173835,0.359364,No,Danish,
176517,0.399812,No,Danish,
150959,0.166675,No,Danish,
173387,0.164516,No,Danish,
8518,0.007696,No,Danish,
51510,0.310694,No,Danish,
34515,0.028008,No,Danish,
54831,0.083890,No,Danish,
63928,0.278257,No,Danish,
184692,0.538983,Yes,Danish,
30876,0.025957,No,Danish,
28627,0.131173,No,Danish,
7733,0.021287,No,Danish,
32858,0.088820,No,Danish,
62219,0.042088,No,Danish,
61125,0.199308,No,Danish,
42994,0.049589,No,Danish,
181034,0.204342,No,Danish,
33188,0.068537,No,Danish,
39713,0.201813,No,Danish,
183759,0.250913,No,Danish,
174819,0.129403,No,Danish,
48490,0.201813,No,Danish,
53539,0.119203,No,Danish,
179096,0.236516,No,Danish,
21751,0.131173,No,Danish,
22709,0.206894,No,Danish,
176100,0.542863,Yes,Danish,
166960,0.500000,No,Danish,
9231,0.014064,No,Danish,
59985,0.124213,No,Danish,
26553,0.017986,No,Danish,
51008,0.004755,No,Danish,
157409,0.069542,No,Danish,
169094,0.345105,No,Danish,
1750,0.201813,No,Danish,
55065,0.030676,No,Danish,
60643,0.457137,No,Danish,
24287,0.201813,No,Danish,
136942,0.777300,Yes,Danish,
174823,0.496094,No,Danish,
175252,0.449393,No,Danish,
52871,0.054199,No,Danish,
48529,0.087564,No,Danish,
24828,0.132964,No,Danish,
174409,0.082697,No,Danish,
30276,0.331120,No,Danish,
156796,0.558327,Yes,Danish,
12284,0.048137,No,Danish,
27607,0.066569,No,Danish,
153194,0.222700,No,Danish,
183012,0.154058,No,Danish,
4182,0.004755,No,Danish,
186008,0.111241,No,Danish,
37574,0.068537,No,Danish,
149359,0.220007,No,Danish,
64513,0.008316,No,Danish,
148573,0.253861,No,Danish,
169425,0.236516,No,Danish,
52054,0.092688,No,Danish,
15650,0.046725,No,Danish,
25223,0.003377,No,Danish,
178512,0.025565,No,Danish,
56829,0.189521,No,Danish,
65825,0.019419,No,Danish,
158872,0.647798,Yes,Danish,
60123,0.355775,No,Danish,
164714,0.314051,No,Danish,
173452,0.182426,No,Danish,
33014,0.191933,No,Danish,
51041,0.119203,No,Danish,
19744,0.685949,Yes,Danish,
159822,0.177811,No,Danish,
11458,0.184768,No,Danish,
1406,0.045353,No,Danish,
40411,0.122523,No,Danish,
152960,0.094010,No,Danish,
45303,0.064653,No,Danish,
804,0.087564,No,Danish,
11300,0.063715,No,Danish,
174630,0.073696,No,Danish,
16958,0.088820,No,Danish,
57997,0.046034,No,Danish,
269,0.083890,No,Danish,
16396,0.013849,No,Danish,
20368,0.000925,No,Danish,
21952,0.403567,No,Danish,
183378,0.100879,No,Danish,
18764,0.048137,No,Danish,
8355,0.175538,No,Danish,
43037,0.220007,No,Danish,
43800,0.003650,No,Danish,
24220,0.272025,No,Danish,
173029,0.569853,Yes,Danish,
171624,0.009413,No,Danish,
183463,0.027169,No,Danish,
64596,0.030676,No,Danish,
178008,0.079210,No,Danish,
38282,0.028871,No,Danish,
50329,0.095349,No,Danish,
175131,0.023331,No,Danish,
147715,0.256832,No,Danish,
59598,0.150029,No,Danish,
38289,0.377541,No,Danish,
28322,0.294215,No,Danish,
159096,0.265880,No,Danish,
1929,0.554470,Yes,Danish,
3429,0.199308,No,Danish,
63225,0.196826,No,Danish,
36499,0.217338,No,Danish,
3945,0.106691,No,Danish,
21942,0.515620,Yes,Danish,
20084,0.066569,No,Danish,
754,0.091382,No,Danish,
156988,0.230920,No,Danish,
36419,0.055005,No,Danish,
162379,0.618780,Yes,Danish,
53994,0.250913,No,Danish,
3474,0.327668,No,Danish,
42144,0.457137,No,Danish,
50009,0.063715,No,Danish,
183261,0.115961,No,Danish,
177643,0.042722,No,Danish,
183380,0.307358,No,Danish,
175652,0.098079,No,Danish,
7913,0.136608,No,Danish,
65362,0.144149,No,Danish,
165347,0.191933,No,Danish,
20614,0.034100,No,Danish,
26883,0.034619,No,Danish,
9996,0.060087,No,Danish,
36722,0.156105,No,Danish,
149113,0.327668,No,Danish,
52702,0.239349,No,Danish,
44893,0.265880,No,Danish,
149290,0.111241,No,Danish,
27184,0.033086,No,Danish,
177539,0.087564,No,Danish,
46140,0.075858,No,Danish,
30982,0.359364,No,Danish,
32402,0.086323,No,Danish,
17563,0.002981,No,Danish,
39776,0.086323,No,Danish,
47736,0.461017,No,Danish,
63876,0.015425,No,Danish,
64141,0.073696,No,Danish,
148093,0.327668,No,Danish,
53074,0.117572,No,Danish,
43339,0.088820,No,Danish,
51159,0.712232,Yes,Danish,
55868,0.453262,No,Danish,
50952,0.629775,Yes,Danish,
43276,0.013637,No,Danish,
181082,0.054199,No,Danish,
173398,0.184768,No,Danish,
162,0.103749,No,Danish,
41292,0.032590,No,Danish,
169254,0.120853,No,Danish,
169909,0.134776,No,Danish,
38265,0.352202,No,Danish,
149630,0.453262,No,Danish,
58038,0.307358,No,Danish,
4696,0.331120,No,Danish,
65309,0.154058,No,Danish,
44978,0.076961,No,Danish,
